customer_id,country,city,address,phone,email,customer_id,first_name,last_name,gender,birth_date,registration_date,contact_information,order_id,customer_id,order_date,total,order_line_id,order_id,product_id,price,quantity,product_id,category,product_name,price,volume_ml
24,Spain,Sevilla,"C/ Romero, 33",(95) 555 82 82,josefreyre@outlook.com,24,Jose Pedro,Freyre,F,1998-02-09,2020-03-15,24,100,24,2022-11-09 1:25:02,24995.00,407,100,51,2450.00,6.00,51,Absolute,NEROLI ABSOLUTE 20% (ORANGE FLOWER BITTER),2450.00,2.0
25,Spain,Madrid,"Gran V?a, 1",(91) 745 6200,alejandracamino@yahoo.com,25,Alejandra,Camino,F,2000-06-17,2022-09-03,25,103,25,2022-06-06 19:51:56,24370.00,415,103,51,2450.00,7.00,51,Absolute,NEROLI ABSOLUTE 20% (ORANGE FLOWER BITTER),2450.00,2.0
48,Germany,Brandenburg,Maubelstr. 90,0555-09876,philipcramer@gmail.com,48,Philip,Cramer,M,2004-09-16,2020-04-15,48,175,48,2020-05-10 16:35:22,5265.00,652,175,51,2450.00,2.00,51,Absolute,NEROLI ABSOLUTE 20% (ORANGE FLOWER BITTER),2450.00,2.0
68,Russia,Moscow,"st. Lenina 12, no. 40",79153665684,yromanenko@yandex.ru,68,Romanenko,Yuriy,M,2001-04-02,2020-06-24,68,230,68,2020-07-05 8:07:57,45785.00,797,230,51,2450.00,13.00,51,Absolute,NEROLI ABSOLUTE 20% (ORANGE FLOWER BITTER),2450.00,2.0
84,Russia,Saint Petersburg,St. Ozernaya 6,79876655320,a.kamchatkina@yandex.ru,84,Kamchatkina,Anastasia,F,1998-07-15,2022-12-25,84,275,84,2023-04-23 9:01:18,26550.00,925,275,51,2450.00,9.00,51,Absolute,NEROLI ABSOLUTE 20% (ORANGE FLOWER BITTER),2450.00,2.0
86,Russia,Saint Petersburg,St. Pobeda 106,79275697828,khrushchev99@mail.ru,86,Khrushchev,Alexander,M,2003-07-18,2020-02-24,86,292,86,2020-10-09 1:28:54,45985.00,975,292,51,2450.00,8.00,51,Absolute,NEROLI ABSOLUTE 20% (ORANGE FLOWER BITTER),2450.00,2.0
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,74,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,11,74,2020-01-09 22:10:14,7845.00,37,11,52,1495.00,1.00,52,Absolute,FRANGIPANI (PLUMERIA ALBA) ABSOLUTE 50%,1495.00,1.0
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,74,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,20,74,2023-04-02 13:10:52,45030.00,110,20,52,1495.00,7.00,52,Absolute,FRANGIPANI (PLUMERIA ALBA) ABSOLUTE 50%,1495.00,1.0
4,Brazil,Sao Paulo,"Av. dos Lus?adas, 23",(11) 555-7647,pedroafonso@gmail.com,4,Pedro,Afonso,M,2000-08-14,2022-11-02,4,33,4,2023-01-24 6:00:32,24110.00,166,33,52,1495.00,3.00,52,Absolute,FRANGIPANI (PLUMERIA ALBA) ABSOLUTE 50%,1495.00,1.0
16,Mexico,M?xico D.F.,Sierras de Granada 9993,(5) 555-3392,franciscochang@earthlink.com,16,Francisco,Chang,M,2001-08-14,2022-08-11,16,73,16,2021-10-24 14:43:25,44655.00,304,73,52,1495.00,15.00,52,Absolute,FRANGIPANI (PLUMERIA ALBA) ABSOLUTE 50%,1495.00,1.0
17,Mexico,M?xico D.F.,Calle Dr. Jorge Cash 321,(5) 552-3745,guillermofernandez@earthlink.com,17,Guillermo,Fernandez,M,2003-04-04,2020-01-05,17,74,17,2023-04-19 2:31:00,21895.00,309,74,52,1495.00,7.00,52,Absolute,FRANGIPANI (PLUMERIA ALBA) ABSOLUTE 50%,1495.00,1.0
18,Italy,Torino,Via Monte Bianco 34,011-4988260,paoloaccorti@outlook.com,18,Paolo,Accorti,M,2005-04-15,2023-07-17,18,81,18,2021-10-09 23:32:59,26625.00,336,81,52,1495.00,13.00,52,Absolute,FRANGIPANI (PLUMERIA ALBA) ABSOLUTE 50%,1495.00,1.0
30,UK,Cowes,Garden House Crowther Way,(198) 555-8888,helenbennett@gmail.com,30,Helen,Bennett,F,1986-12-30,2021-07-15,30,115,30,2020-09-18 9:07:19,53780.00,470,115,52,1495.00,12.00,52,Absolute,FRANGIPANI (PLUMERIA ALBA) ABSOLUTE 50%,1495.00,1.0
50,Germany,Leipzig,Heerstr. 22,0342-023176,alexanderfeuer@gmail.com,50,Alexander,Feuer,M,1992-07-18,2021-02-16,50,178,50,2023-07-23 21:59:12,19435.00,662,178,52,1495.00,13.00,52,Absolute,FRANGIPANI (PLUMERIA ALBA) ABSOLUTE 50%,1495.00,1.0
72,Russia,Saint Petersburg,Peter the Great Street 9,79123471955,polinam@mail.ru,72,Melnik,Polina,F,2002-01-23,2023-05-02,72,244,72,2023-06-26 23:28:50,18760.00,839,244,52,1495.00,3.00,52,Absolute,FRANGIPANI (PLUMERIA ALBA) ABSOLUTE 50%,1495.00,1.0
84,Russia,Saint Petersburg,St. Ozernaya 6,79876655320,a.kamchatkina@yandex.ru,84,Kamchatkina,Anastasia,F,1998-07-15,2022-12-25,84,281,84,2023-10-03 13:23:52,20925.00,944,281,52,1495.00,5.00,52,Absolute,FRANGIPANI (PLUMERIA ALBA) ABSOLUTE 50%,1495.00,1.0
85,Russia,Saint Petersburg,"St. Pobeda 19, apt. 92",79854280929,lobovaaaa@yandex.ru,85,Lobova,Alena,F,2002-10-10,2023-04-19,85,287,85,2023-07-28 2:20:35,26565.00,963,287,52,1495.00,12.00,52,Absolute,FRANGIPANI (PLUMERIA ALBA) ABSOLUTE 50%,1495.00,1.0
36,France,Lille,"184, chauss?e de Tournai",20.16.10.16,martinerance@gmail.com,36,Martine,Rance,M,1999-09-14,2021-08-07,36,127,36,2023-07-18 7:11:26,17235.00,510,127,53,575.00,3.00,53,Absolute,BITTER YUZU ABS. 20% (JAPAN),575.00,2.5
45,Germany,Mannheim,Forsterstr. 57,0621-08460,hannamoos@gmail.com,45,Hanna,Moos,F,1999-01-13,2020-01-14,45,158,45,2021-04-04 11:51:51,16260.00,602,158,53,575.00,7.00,53,Absolute,BITTER YUZU ABS. 20% (JAPAN),575.00,2.5
47,Germany,M?nchen,Berliner Platz 43,089-0877310,peterfranken@yahoo.com,47,Peter,Franken,M,1990-09-11,2020-03-11,47,169,47,2023-05-24 10:17:14,17265.00,630,169,53,575.00,6.00,53,Absolute,BITTER YUZU ABS. 20% (JAPAN),575.00,2.5
52,Germany,Cunewalde,Taucherstra?e 10,0372-035188,horstkloss@gmail.com,52,Horst,Kloss,M,2000-12-16,2020-10-13,52,185,52,2023-07-15 15:56:53,13060.00,680,185,53,575.00,15.00,53,Absolute,BITTER YUZU ABS. 20% (JAPAN),575.00,2.5
66,USA,Kirkland,722 DaVinci Blvd.,(206) 555-8257,helvetiusnagy@gmail.com,66,Helvetius,Nagy,M,2001-05-29,2023-01-06,66,228,66,2023-02-19 14:15:34,8050.00,790,228,53,575.00,14.00,53,Absolute,BITTER YUZU ABS. 20% (JAPAN),575.00,2.5
85,Russia,Saint Petersburg,"St. Pobeda 19, apt. 92",79854280929,lobovaaaa@yandex.ru,85,Lobova,Alena,F,2002-10-10,2023-04-19,85,285,85,2023-05-22 7:20:57,9600.00,954,285,53,575.00,8.00,53,Absolute,BITTER YUZU ABS. 20% (JAPAN),575.00,2.5
86,Russia,Saint Petersburg,St. Pobeda 106,79275697828,khrushchev99@mail.ru,86,Khrushchev,Alexander,M,2003-07-18,2020-02-24,86,292,86,2020-10-09 1:28:54,45985.00,976,292,53,575.00,13.00,53,Absolute,BITTER YUZU ABS. 20% (JAPAN),575.00,2.5
22,Spain,Madrid,"C/ Moralzarzal, 86",(91) 555 94 44,diegoroel@outlook.com,22,Diego,Roel,M,1989-02-22,2021-02-20,22,86,22,2021-09-11 22:54:31,18445.00,356,86,54,975.00,11.00,54,Absolute,CASSIS BOURGEON ABSOLUTE 30% (IFF),975.00,2.0
22,Spain,Madrid,"C/ Moralzarzal, 86",(91) 555 94 44,diegoroel@outlook.com,22,Diego,Roel,M,1989-02-22,2021-02-20,22,92,22,2023-09-01 23:53:24,28705.00,374,92,54,975.00,9.00,54,Absolute,CASSIS BOURGEON ABSOLUTE 30% (IFF),975.00,2.0
29,UK,London,35 King George,(171) 555-0297,anndevon@gmail.com,29,Ann,Devon,F,1985-01-14,2021-11-10,29,110,29,2021-05-31 15:05:41,33815.00,442,110,54,975.00,4.00,54,Absolute,CASSIS BOURGEON ABSOLUTE 30% (IFF),975.00,2.0
34,France,Marseille,"12, rue des Bouchers",91.24.45.40,laurencelebihan@gmail.com,34,Laurence,Lebihan,F,2000-01-11,2020-05-17,34,125,34,2022-05-04 15:53:52,12210.00,502,125,54,975.00,11.00,54,Absolute,CASSIS BOURGEON ABSOLUTE 30% (IFF),975.00,2.0
41,France,Paris,"25, rue Lauriston",(1) 47.55.60.10,dominiqueperrier@yahoo.com,41,Dominique,Perrier,M,2000-06-16,2020-02-11,41,138,41,2022-05-09 12:30:10,15610.00,543,138,54,975.00,7.00,54,Absolute,CASSIS BOURGEON ABSOLUTE 30% (IFF),975.00,2.0
49,Germany,Frankfurt a.M.,Magazinweg 7,069-0245984,renatemessner@yahoo.com,49,Renate,Messner,M,1989-11-05,2020-08-17,49,177,49,2022-12-21 2:56:52,42660.00,656,177,54,975.00,15.00,54,Absolute,CASSIS BOURGEON ABSOLUTE 30% (IFF),975.00,2.0
64,USA,Portland,89 Jefferson Way Suite 2,(503) 555-3612,liznixon@gmail.com,64,Liz,Nixon,F,2000-08-12,2022-11-15,64,218,64,2023-01-17 3:25:04,21625.00,768,218,54,975.00,14.00,54,Absolute,CASSIS BOURGEON ABSOLUTE 30% (IFF),975.00,2.0
44,Germany,Berlin,Obere Str. 57,030-0074321,mariaanders@gmail.com,44,Maria,Anders,F,1997-11-08,2020-01-02,44,4,44,2021-01-11 15:14:30,8790.00,12,4,55,795.00,6.00,55,Absolute,HELICHRYSUM (IMMORTELLE) ITALICUM ABSOLUTE FRANCE 50%,795.00,2.0
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,74,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,12,74,2020-01-14 9:15:40,31705.00,47,12,55,795.00,4.00,55,Absolute,HELICHRYSUM (IMMORTELLE) ITALICUM ABSOLUTE FRANCE 50%,795.00,2.0
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,74,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,18,74,2022-08-15 11:34:29,39835.00,92,18,55,795.00,10.00,55,Absolute,HELICHRYSUM (IMMORTELLE) ITALICUM ABSOLUTE FRANCE 50%,795.00,2.0
1,Argentina,Buenos Aires,Cerrito 333,(1) 135-5555,patriciosimpson@gmail.com,1,Patricio ,Simpson,M,2001-10-24,2020-10-14,1,25,1,2023-01-15 1:36:09,20145.00,144,25,55,795.00,13.00,55,Absolute,HELICHRYSUM (IMMORTELLE) ITALICUM ABSOLUTE FRANCE 50%,795.00,2.0
2,Argentina,Buenos Aires,Ing. Gustavo Moncada 8585 Piso 20-A,(1) 135-5333,yvonnemoncada@gmail.com,2,Yvonne ,Moncada,F,1997-06-11,2021-02-20,2,28,2,2021-07-09 5:47:35,20875.00,151,28,55,795.00,3.00,55,Absolute,HELICHRYSUM (IMMORTELLE) ITALICUM ABSOLUTE FRANCE 50%,795.00,2.0
6,Brazil,Campinas,"Av. Brasil, 442",(11) 555-9482,andrefonseca@gmail.com,6,Andre,Fonseca,M,1990-08-08,2020-04-17,6,42,6,2021-08-05 0:19:07,19455.00,204,42,55,795.00,15.00,55,Absolute,HELICHRYSUM (IMMORTELLE) ITALICUM ABSOLUTE FRANCE 50%,795.00,2.0
10,Brazil,Rio de Janeiro,"Av. Copacabana, 267",(21) 555-3412,janetelimeira@earthlink.com,10,Janete,Limeira,F,2001-02-21,2021-11-04,10,50,10,2023-07-21 16:05:55,8695.00,221,50,55,795.00,5.00,55,Absolute,HELICHRYSUM (IMMORTELLE) ITALICUM ABSOLUTE FRANCE 50%,795.00,2.0
12,Canada,Vancouver,1900 Oak St.,(604) 555-3392,yoshitannamuri@gmail.com,12,Yoshi,Tannamuri,M,1993-09-11,2021-08-17,12,55,12,2023-10-05 3:55:27,18555.00,242,55,55,795.00,13.00,55,Absolute,HELICHRYSUM (IMMORTELLE) ITALICUM ABSOLUTE FRANCE 50%,795.00,2.0
17,Mexico,M?xico D.F.,Calle Dr. Jorge Cash 321,(5) 552-3745,guillermofernandez@earthlink.com,17,Guillermo,Fernandez,M,2003-04-04,2020-01-05,17,74,17,2023-04-19 2:31:00,21895.00,311,74,55,795.00,5.00,55,Absolute,HELICHRYSUM (IMMORTELLE) ITALICUM ABSOLUTE FRANCE 50%,795.00,2.0
22,Spain,Madrid,"C/ Moralzarzal, 86",(91) 555 94 44,diegoroel@outlook.com,22,Diego,Roel,M,1989-02-22,2021-02-20,22,92,22,2023-09-01 23:53:24,28705.00,378,92,55,795.00,13.00,55,Absolute,HELICHRYSUM (IMMORTELLE) ITALICUM ABSOLUTE FRANCE 50%,795.00,2.0
33,France,Strasbourg,"24, place Kl?ber",88.60.15.31,frederiqueciteaux@gmail.com,33,Frederique,Citeaux,F,2004-03-20,2020-07-08,33,120,33,2023-09-23 5:39:39,8965.00,484,120,55,795.00,2.00,55,Absolute,HELICHRYSUM (IMMORTELLE) ITALICUM ABSOLUTE FRANCE 50%,795.00,2.0
36,France,Lille,"184, chauss?e de Tournai",20.16.10.16,martinerance@gmail.com,36,Martine,Rance,M,1999-09-14,2021-08-07,36,127,36,2023-07-18 7:11:26,17235.00,511,127,55,795.00,12.00,55,Absolute,HELICHRYSUM (IMMORTELLE) ITALICUM ABSOLUTE FRANCE 50%,795.00,2.0
44,Germany,Berlin,Obere Str. 57,030-0074321,mariaanders@gmail.com,44,Maria,Anders,F,1997-11-08,2020-01-02,44,157,44,2023-08-24 7:01:52,46925.00,595,157,55,795.00,1.00,55,Absolute,HELICHRYSUM (IMMORTELLE) ITALICUM ABSOLUTE FRANCE 50%,795.00,2.0
55,USA,Eugene,2732 Baker Blvd.,(503) 555-7555,howardsnyder@gmail.com,55,Howard,Snyder,M,2004-11-17,2020-01-17,55,192,55,2023-02-14 23:35:56,11925.00,704,192,55,795.00,15.00,55,Absolute,HELICHRYSUM (IMMORTELLE) ITALICUM ABSOLUTE FRANCE 50%,795.00,2.0
44,Germany,Berlin,Obere Str. 57,030-0074321,mariaanders@gmail.com,44,Maria,Anders,F,1997-11-08,2020-01-02,44,7,44,2022-04-17 14:49:37,11295.00,19,7,56,1995.00,2.00,56,Absolute,ROSE ABS. 181128 BULGARIE (IFF),1995.00,1.0
10,Brazil,Rio de Janeiro,"Av. Copacabana, 267",(21) 555-3412,janetelimeira@earthlink.com,10,Janete,Limeira,F,2001-02-21,2021-11-04,10,51,10,2023-01-06 4:47:21,48155.00,227,51,56,1995.00,1.00,56,Absolute,ROSE ABS. 181128 BULGARIE (IFF),1995.00,1.0
30,UK,Cowes,Garden House Crowther Way,(198) 555-8888,helenbennett@gmail.com,30,Helen,Bennett,F,1986-12-30,2021-07-15,30,115,30,2020-09-18 9:07:19,53780.00,467,115,56,1995.00,11.00,56,Absolute,ROSE ABS. 181128 BULGARIE (IFF),1995.00,1.0
33,France,Strasbourg,"24, place Kl?ber",88.60.15.31,frederiqueciteaux@gmail.com,33,Frederique,Citeaux,F,2004-03-20,2020-07-08,33,123,33,2023-05-24 7:02:42,40610.00,496,123,56,1995.00,13.00,56,Absolute,ROSE ABS. 181128 BULGARIE (IFF),1995.00,1.0
36,France,Lille,"184, chauss?e de Tournai",20.16.10.16,martinerance@gmail.com,36,Martine,Rance,M,1999-09-14,2021-08-07,36,128,36,2022-09-26 21:11:37,14345.00,513,128,56,1995.00,2.00,56,Absolute,ROSE ABS. 181128 BULGARIE (IFF),1995.00,1.0
44,Germany,Berlin,Obere Str. 57,030-0074321,mariaanders@gmail.com,44,Maria,Anders,F,1997-11-08,2020-01-02,44,157,44,2023-08-24 7:01:52,46925.00,594,157,56,1995.00,13.00,56,Absolute,ROSE ABS. 181128 BULGARIE (IFF),1995.00,1.0
48,Germany,Brandenburg,Maubelstr. 90,0555-09876,philipcramer@gmail.com,48,Philip,Cramer,M,2004-09-16,2020-04-15,48,171,48,2023-03-04 0:35:56,19565.00,635,171,56,1995.00,3.00,56,Absolute,ROSE ABS. 181128 BULGARIE (IFF),1995.00,1.0
53,Germany,M?nster,Luisenstr. 48,0251-031259,karinjosephs@gmail.com,53,Karin,Josephs,F,1991-03-15,2022-07-10,53,188,53,2023-05-03 0:37:38,26015.00,693,188,56,1995.00,5.00,56,Absolute,ROSE ABS. 181128 BULGARIE (IFF),1995.00,1.0
55,USA,Eugene,2732 Baker Blvd.,(503) 555-7555,howardsnyder@gmail.com,55,Howard,Snyder,M,2004-11-17,2020-01-17,55,195,55,2021-09-17 4:05:31,44935.00,711,195,56,1995.00,15.00,56,Absolute,ROSE ABS. 181128 BULGARIE (IFF),1995.00,1.0
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,74,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,249,74,2023-02-22 9:41:19,23940.00,852,249,56,1995.00,12.00,56,Absolute,ROSE ABS. 181128 BULGARIE (IFF),1995.00,1.0
81,Russia,Moscow,"St. Vodny stadium 15, building 4, apt. 20",79229376544,d.fedorov@yandex.ru,81,Fedorov,Dmitry,M,1995-07-12,2021-02-19,81,267,81,2021-08-11 1:22:16,54030.00,905,267,56,1995.00,9.00,56,Absolute,ROSE ABS. 181128 BULGARIE (IFF),1995.00,1.0
86,Russia,Saint Petersburg,St. Pobeda 106,79275697828,khrushchev99@mail.ru,86,Khrushchev,Alexander,M,2003-07-18,2020-02-24,86,292,86,2020-10-09 1:28:54,45985.00,979,292,56,1995.00,8.00,56,Absolute,ROSE ABS. 181128 BULGARIE (IFF),1995.00,1.0
3,Argentina,Buenos Aires,Av. del Libertador 900,(1) 123-5555,sergiogutierrez@yahoo.com,3,Sergio ,Gutierrez,M,1999-01-18,2020-08-17,3,32,3,2022-01-16 10:31:14,4880.00,163,32,57,695.00,4.00,57,Absolute,TOBACCO BLOND ABSOLUTE 50% (NICOTINE FREE),695.00,1.0
4,Brazil,Sao Paulo,"Av. dos Lus?adas, 23",(11) 555-7647,pedroafonso@gmail.com,4,Pedro,Afonso,M,2000-08-14,2022-11-02,4,34,4,2021-09-14 10:32:05,19300.00,170,34,57,695.00,2.00,57,Absolute,TOBACCO BLOND ABSOLUTE 50% (NICOTINE FREE),695.00,1.0
4,Brazil,Sao Paulo,"Av. dos Lus?adas, 23",(11) 555-7647,pedroafonso@gmail.com,4,Pedro,Afonso,M,2000-08-14,2022-11-02,4,35,4,2022-07-17 8:56:28,40545.00,176,35,57,695.00,5.00,57,Absolute,TOBACCO BLOND ABSOLUTE 50% (NICOTINE FREE),695.00,1.0
22,Spain,Madrid,"C/ Moralzarzal, 86",(91) 555 94 44,diegoroel@outlook.com,22,Diego,Roel,M,1989-02-22,2021-02-20,22,90,22,2023-02-28 12:59:44,14090.00,369,90,57,695.00,14.00,57,Absolute,TOBACCO BLOND ABSOLUTE 50% (NICOTINE FREE),695.00,1.0
25,Spain,Madrid,"Gran V?a, 1",(91) 745 6200,alejandracamino@yahoo.com,25,Alejandra,Camino,F,2000-06-17,2022-09-03,25,103,25,2022-06-06 19:51:56,24370.00,418,103,57,695.00,1.00,57,Absolute,TOBACCO BLOND ABSOLUTE 50% (NICOTINE FREE),695.00,1.0
30,UK,Cowes,Garden House Crowther Way,(198) 555-8888,helenbennett@gmail.com,30,Helen,Bennett,F,1986-12-30,2021-07-15,30,113,30,2023-05-29 10:12:05,42320.00,457,113,57,695.00,11.00,57,Absolute,TOBACCO BLOND ABSOLUTE 50% (NICOTINE FREE),695.00,1.0
38,France,Versailles,"67, avenue de l'Europe",30.59.84.10,danieltonini@gmail.com,38,Daniel,Tonini,M,2001-08-03,2020-01-15,38,131,38,2021-08-26 20:35:29,3675.00,521,131,57,695.00,3.00,57,Absolute,TOBACCO BLOND ABSOLUTE 50% (NICOTINE FREE),695.00,1.0
53,Germany,M?nster,Luisenstr. 48,0251-031259,karinjosephs@gmail.com,53,Karin,Josephs,F,1991-03-15,2022-07-10,53,186,53,2023-10-05 22:47:26,19275.00,685,186,57,695.00,5.00,57,Absolute,TOBACCO BLOND ABSOLUTE 50% (NICOTINE FREE),695.00,1.0
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,74,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,248,74,2023-08-15 22:23:29,2780.00,851,248,57,695.00,4.00,57,Absolute,TOBACCO BLOND ABSOLUTE 50% (NICOTINE FREE),695.00,1.0
11,Canada,Tsawassen,23 Tsawassen Blvd.,(604) 555-4729,elizabethlincoln@gmail.com,11,Elizabeth,Lincoln,F,2003-07-14,2020-03-11,11,53,11,2023-10-22 8:00:54,6255.00,231,53,58,685.00,4.00,58,Essential oil,YLANG YLANG EXTRA EO (MADAGASCAR),685.00,2.5
11,Canada,Tsawassen,23 Tsawassen Blvd.,(604) 555-4729,elizabethlincoln@gmail.com,11,Elizabeth,Lincoln,F,2003-07-14,2020-03-11,11,54,11,2023-09-09 6:08:14,42635.00,234,54,58,685.00,12.00,58,Essential oil,YLANG YLANG EXTRA EO (MADAGASCAR),685.00,2.5
15,Mexico,M?xico D.F.,Mataderos 2312,(5) 555-3932,antoniomoreno@gmail.com,15,Antonio,Moreno,M,1997-02-10,2021-07-15,15,69,15,2023-03-06 4:11:02,30305.00,288,69,58,685.00,11.00,58,Essential oil,YLANG YLANG EXTRA EO (MADAGASCAR),685.00,2.5
16,Mexico,M?xico D.F.,Sierras de Granada 9993,(5) 555-3392,franciscochang@earthlink.com,16,Francisco,Chang,M,2001-08-14,2022-08-11,16,72,16,2023-07-17 19:31:02,10300.00,299,72,58,685.00,11.00,58,Essential oil,YLANG YLANG EXTRA EO (MADAGASCAR),685.00,2.5
23,Spain,Barcelona,"Rambla de Catalu?a, 23",(93) 203 4560,eduardosaavedra@gmail.com,23,Eduardo,Saavedra,M,1985-10-30,2021-04-18,23,95,23,2023-09-16 13:22:21,9855.00,390,95,58,685.00,7.00,58,Essential oil,YLANG YLANG EXTRA EO (MADAGASCAR),685.00,2.5
33,France,Strasbourg,"24, place Kl?ber",88.60.15.31,frederiqueciteaux@gmail.com,33,Frederique,Citeaux,F,2004-03-20,2020-07-08,33,121,33,2020-01-22 10:54:01,13615.00,490,121,58,685.00,11.00,58,Essential oil,YLANG YLANG EXTRA EO (MADAGASCAR),685.00,2.5
36,France,Lille,"184, chauss?e de Tournai",20.16.10.16,martinerance@gmail.com,36,Martine,Rance,M,1999-09-14,2021-08-07,36,128,36,2022-09-26 21:11:37,14345.00,512,128,58,685.00,5.00,58,Essential oil,YLANG YLANG EXTRA EO (MADAGASCAR),685.00,2.5
40,France,Paris,"265, boulevard Charonne",(1) 42.34.22.66,mariebertrand@earthlink.com,40,Marie,Bertrand,F,2003-12-17,2021-02-14,40,137,40,2023-05-26 23:12:32,29540.00,536,137,58,685.00,14.00,58,Essential oil,YLANG YLANG EXTRA EO (MADAGASCAR),685.00,2.5
49,Germany,Frankfurt a.M.,Magazinweg 7,069-0245984,renatemessner@yahoo.com,49,Renate,Messner,M,1989-11-05,2020-08-17,49,177,49,2022-12-21 2:56:52,42660.00,658,177,58,685.00,15.00,58,Essential oil,YLANG YLANG EXTRA EO (MADAGASCAR),685.00,2.5
70,Russia,Moscow,st. Bunin Alley 17 kv.35,79888331036,gomonovas@yandex.ru,70,Gomonova,Sofia,F,2001-04-12,2020-08-19,70,237,70,2021-02-27 8:10:29,27005.00,819,237,58,685.00,14.00,58,Essential oil,YLANG YLANG EXTRA EO (MADAGASCAR),685.00,2.5
81,Russia,Moscow,"St. Vodny stadium 15, building 4, apt. 20",79229376544,d.fedorov@yandex.ru,81,Fedorov,Dmitry,M,1995-07-12,2021-02-19,81,266,81,2021-10-06 7:52:18,13070.00,901,266,58,685.00,11.00,58,Essential oil,YLANG YLANG EXTRA EO (MADAGASCAR),685.00,2.5
81,Russia,Moscow,"St. Vodny stadium 15, building 4, apt. 20",79229376544,d.fedorov@yandex.ru,81,Fedorov,Dmitry,M,1995-07-12,2021-02-19,81,268,81,2022-04-19 0:14:12,33090.00,911,268,58,685.00,8.00,58,Essential oil,YLANG YLANG EXTRA EO (MADAGASCAR),685.00,2.5
84,Russia,Saint Petersburg,St. Ozernaya 6,79876655320,a.kamchatkina@yandex.ru,84,Kamchatkina,Anastasia,F,1998-07-15,2022-12-25,84,280,84,2023-04-27 16:56:36,11370.00,939,280,58,685.00,12.00,58,Essential oil,YLANG YLANG EXTRA EO (MADAGASCAR),685.00,2.5
87,Russia,Saint Petersburg,"St. Yesenina 17, apt. 29",79175199721,solntsevzenite@yandex.ru,87,Solntsev,Sergei,M,1999-02-12,2020-05-11,87,297,87,2020-06-15 22:03:48,14545.00,988,297,58,685.00,7.00,58,Essential oil,YLANG YLANG EXTRA EO (MADAGASCAR),685.00,2.5
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,74,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,12,74,2020-01-14 9:15:40,31705.00,42,12,59,595.00,11.00,59,Essential oil,CLARY SAGE EO FRANCE,595.00,2.5
74,Russia,Moscow,"St. Gagarina 19, building 2, apt. 507",79229216488,kasheva_n@mail.ru,74,Kasheva,Nadezhda,F,1998-01-22,2020-01-09,74,14,74,2020-09-19 14:38:15,41615.00,62,14,59,595.00,11.00,59,Essential oil,CLARY SAGE EO FRANCE,595.00,2.5
1,Argentina,Buenos Aires,Cerrito 333,(1) 135-5555,patriciosimpson@gmail.com,1,Patricio ,Simpson,M,2001-10-24,2020-10-14,1,23,1,2021-10-30 21:32:42,17540.00,134,23,59,595.00,15.00,59,Essential oil,CLARY SAGE EO FRANCE,595.00,2.5
2,Argentina,Buenos Aires,Ing. Gustavo Moncada 8585 Piso 20-A,(1) 135-5333,yvonnemoncada@gmail.com,2,Yvonne ,Moncada,F,1997-06-11,2021-02-20,2,28,2,2021-07-09 5:47:35,20875.00,154,28,59,595.00,1.00,59,Essential oil,CLARY SAGE EO FRANCE,595.00,2.5
18,Italy,Torino,Via Monte Bianco 34,011-4988260,paoloaccorti@outlook.com,18,Paolo,Accorti,M,2005-04-15,2023-07-17,18,76,18,2023-09-18 17:53:15,45555.00,318,76,59,595.00,2.00,59,Essential oil,CLARY SAGE EO FRANCE,595.00,2.5
18,Italy,Torino,Via Monte Bianco 34,011-4988260,paoloaccorti@outlook.com,18,Paolo,Accorti,M,2005-04-15,2023-07-17,18,79,18,2023-09-28 4:42:00,18685.00,330,79,59,595.00,12.00,59,Essential oil,CLARY SAGE EO FRANCE,595.00,2.5
19,Italy,Bergamo,Via Ludovico il Moro 22,035-640230,giovannirovelli@outlook.com,19,Giovanni,Rovelli,M,1991-03-18,2022-01-18,19,83,19,2021-11-07 7:12:27,64010.00,345,83,59,595.00,8.00,59,Essential oil,CLARY SAGE EO FRANCE,595.00,2.5
22,Spain,Madrid,"C/ Moralzarzal, 86",(91) 555 94 44,diegoroel@outlook.com,22,Diego,Roel,M,1989-02-22,2021-02-20,22,92,22,2023-09-01 23:53:24,28705.00,377,92,59,595.00,1.00,59,Essential oil,CLARY SAGE EO FRANCE,595.00,2.5
